,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,driver,fellow,his own,justice,wallace,watson
1476,,,,27657,40,0.26873961565564586,Category,,,,,,,,,Feature,,,,,,,,,Subject,
1477,,,,27647,50,0.280465059359997,Category,,,,,,,,,Feature,,,,,,,,,Subject,
1478,,,,27637,60,0.28884639372974796,Category,,,,,,,,,Feature,,,,,,,,,Subject,
1479,,,,27627,70,0.29310577379629793,Category,,,,,,,,,Feature,,,,,,,,,Subject,
1480,,,,27696,1,0.0042341612706007425,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1481,,,,27692,5,0.019850351952705236,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1482,,,,27687,10,0.03400864680870261,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1483,,,,27682,15,0.04713308011727526,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1484,,,,27677,20,0.058925971057595256,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1485,,,,27667,30,0.07858567153593181,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1486,,,,27657,40,0.08464368256575572,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1487,,,,27647,50,0.09057418117178527,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1488,,,,27637,60,0.09334026188646442,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1489,,,,27627,70,0.09453728995860289,Category,,,,,,,,,,Feature,,,,,,,,Subject,
1490,,,,27696,1,0.048022890548070706,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1491,,,,27692,5,0.17860017992084326,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1492,,,,27687,10,0.27959667968432933,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1493,,,,27682,15,0.33044956083444466,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1494,,,,27677,20,0.3593702251269493,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1495,,,,27667,30,0.397249094864171,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1496,,,,27657,40,0.2670632912454013,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1497,,,,27647,50,0.26161450435557876,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1498,,,,27637,60,0.27334378587058367,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1499,,,,27627,70,0.27800652328278397,Category,,,,,,,,,,,Feature,,,,,,,Subject,
1500,,,,27696,1,0.007434541051173288,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1501,,,,27692,5,0.03518400661002764,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1502,,,,27687,10,0.061984948794859336,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1503,,,,27682,15,0.0859531619790527,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1504,,,,27677,20,0.10637189361458542,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1505,,,,27667,30,0.1406991368774573,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1506,,,,27657,40,0.14470310303248107,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1507,,,,27647,50,0.15191907498632728,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1508,,,,27637,60,0.1540725404526275,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1509,,,,27627,70,0.15174598029895395,,Feature,,,,,,,,,,,Category,,,,,,Subject,
1510,,,,27696,1,0.36878443314032744,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1511,,,,27692,5,1.8432069091049255,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1512,,,,27687,10,3.676233152160296,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1513,,,,27682,15,5.458235948791652,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1514,,,,27677,20,7.140894043937245,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1515,,,,27667,30,10.001344312247637,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1516,,,,27657,40,6.180171475779903,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1517,,,,27647,50,3.2588343745434654,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1518,,,,27637,60,1.6538431021411293,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1519,,,,27627,70,1.260499896510984,,,Feature,,,,,,,,,,Category,,,,,,Subject,
1520,,,,27696,1,0.3695886983351508,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1521,,,,27692,5,1.8471851132488595,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1522,,,,27687,10,3.6843044233986624,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1523,,,,27682,15,5.47194459270106,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1524,,,,27677,20,7.161456306045757,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1525,,,,27667,30,10.034228591586066,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1526,,,,27657,40,6.199032524165539,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1527,,,,27647,50,3.2703225795157245,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1528,,,,27637,60,1.6597999032884867,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1529,,,,27627,70,1.26385401967782,,,,Feature,,,,,,,,,Category,,,,,,Subject,
1530,,,,27696,1,0.802756840431572,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1531,,,,27692,5,4.003762826337072,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1532,,,,27687,10,7.974960244604748,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1533,,,,27682,15,11.493724249168498,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1534,,,,27677,20,13.59769081161697,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1535,,,,27667,30,14.663494327336497,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1536,,,,27657,40,1.8177107468098812,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1537,,,,27647,50,0.2670971924581764,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1538,,,,27637,60,0.05273796408188105,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1539,,,,27627,70,0.029896581179951,,,,,Feature,,,,,,,,Category,,,,,,Subject,
1540,,,,27696,1,0.35618481492274673,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1541,,,,27692,5,1.7788308826093362,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1542,,,,27687,10,3.541918483213651,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1543,,,,27682,15,5.25603585357775,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1544,,,,27677,20,6.85195884960721,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1545,,,,27667,30,9.526647983685061,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1546,,,,27657,40,6.130868365801072,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1547,,,,27647,50,3.625616600975096,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1548,,,,27637,60,2.087701066191471,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1549,,,,27627,70,1.6903749025229315,,,,,,Feature,,,,,,,Category,,,,,,Subject,
1550,,,,27696,1,0.320850988095126,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1551,,,,27692,5,1.5995746604767398,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1552,,,,27687,10,3.182716422702006,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1553,,,,27682,15,4.7178195972777175,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1554,,,,27677,20,6.168292610863087,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1555,,,,27667,30,8.680562380174262,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1556,,,,27657,40,6.03679649453794,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1557,,,,27647,50,3.960436750446104,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1558,,,,27637,60,2.626832686149598,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1559,,,,27627,70,2.2451845821484224,,,,,,,Feature,,,,,,Category,,,,,,Subject,
1560,,,,27696,1,0.29977379307838314,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1561,,,,27692,5,1.4954955293227354,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1562,,,,27687,10,2.978682110165657,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1563,,,,27682,15,4.423773873573203,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1564,,,,27677,20,5.800231886094208,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1565,,,,27667,30,8.24248014971779,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1566,,,,27657,40,5.994290224322586,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1567,,,,27647,50,3.9422102311981044,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1568,,,,27637,60,2.5521666026204266,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1569,,,,27627,70,2.1592462222740787,,,,,,,,Feature,,,,,Category,,,,,,Subject,
1570,,,,27696,1,0.3182376817744627,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1571,,,,27692,5,1.5869402048600467,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1572,,,,27687,10,3.1577768955764376,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1573,,,,27682,15,4.682581463521268,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1574,,,,27677,20,6.123925772898443,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1575,,,,27667,30,8.625425833296587,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1576,,,,27657,40,6.0294916942620285,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1577,,,,27647,50,3.9819738256721764,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1578,,,,27637,60,2.6562716665313513,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1579,,,,27627,70,2.276985306708715,,,,,,,,,Feature,,,,Category,,,,,,Subject,
1580,,,,27696,1,0.3576883583546492,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1581,,,,27692,5,1.7864471487465818,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1582,,,,27687,10,3.5573021919979886,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1583,,,,27682,15,5.279167303375611,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1584,,,,27677,20,6.882102216291736,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1585,,,,27667,30,9.568930144023549,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1586,,,,27657,40,6.140466318144337,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1587,,,,27647,50,3.605015264595651,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1588,,,,27637,60,2.0562697910006915,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1589,,,,27627,70,1.6568235523721897,,,,,,,,,,Feature,,,Category,,,,,,Subject,
1590,,,,27696,1,0.007047757508365652,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1591,,,,27692,5,0.033613085014161645,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1592,,,,27687,10,0.06286332950171183,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1593,,,,27682,15,0.08820603744291898,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1594,,,,27677,20,0.11047107021431433,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1595,,,,27667,30,0.1530736579549025,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1596,,,,27657,40,0.16883362450854913,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1597,,,,27647,50,0.18104751979711273,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1598,,,,27637,60,0.19185094196224498,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1599,,,,27627,70,0.196443300026606,,,,,,,,,,,Feature,,Category,,,,,,Subject,
1600,,,,27696,1,0.9754195794268397,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1601,,,,27692,5,4.845457152567701,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1602,,,,27687,10,9.637690347930638,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1603,,,,27682,15,13.58463097999907,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1604,,,,27677,20,14.606301209697603,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1605,,,,27667,30,14.751241167537966,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1606,,,,27657,40,0.5456057737232283,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1607,,,,27647,50,0.043934889151365,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1608,,,,27637,60,0.0029302887303448515,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1609,,,,27627,70,0.0,,,,,,,,,,,,Feature,Category,,,,,,Subject,
1610,,Category,Feature,27696,1,0.11874974808921548,,,,,,,,,,,,,,,,,,,,Subject
1611,,Category,Feature,27692,5,0.5424279548011834,,,,,,,,,,,,,,,,,,,,Subject
1612,,Category,Feature,27687,10,1.0431596047704434,,,,,,,,,,,,,,,,,,,,Subject
1613,,Category,Feature,27682,15,1.5135762037016947,,,,,,,,,,,,,,,,,,,,Subject
1614,,Category,Feature,27677,20,1.9662862006241937,,,,,,,,,,,,,,,,,,,,Subject
1615,,Category,Feature,27667,30,2.829637268397317,,,,,,,,,,,,,,,,,,,,Subject
1616,,Category,Feature,27657,40,2.9348502195805626,,,,,,,,,,,,,,,,,,,,Subject
1617,,Category,Feature,27647,50,2.9218761764642953,,,,,,,,,,,,,,,,,,,,Subject
1618,,Category,Feature,27637,60,2.8559701880381847,,,,,,,,,,,,,,,,,,,,Subject
1619,,Category,Feature,27627,70,2.8180971797378547,,,,,,,,,,,,,,,,,,,,Subject
1620,,,,27696,1,0.0042341612706007425,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1621,,,,27692,5,0.021172000849787712,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1622,,,,27687,10,0.04077433990232321,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1623,,,,27682,15,0.059125901913147816,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1624,,,,27677,20,0.07566683567358114,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1625,,,,27667,30,0.1069380599314751,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1626,,,,27657,40,0.12548805147873407,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1627,,,,27647,50,0.14174279912003432,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1628,,,,27637,60,0.1576354110061451,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1629,,,,27627,70,0.16374737658860733,Category,Feature,,,,,,,,,,,,,,,,,,Subject
1630,,,,27696,1,0.0042341612706007425,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1631,,,,27692,5,0.019850351952705236,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1632,,,,27687,10,0.03400864680870261,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1633,,,,27682,15,0.04713308011727526,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1634,,,,27677,20,0.058925971057595256,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1635,,,,27667,30,0.07858567153593181,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1636,,,,27657,40,0.08464368256575572,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1637,,,,27647,50,0.09057418117178527,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1638,,,,27637,60,0.09334026188646442,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1639,,,,27627,70,0.09453728995860289,Category,,Feature,,,,,,,,,,,,,,,,,Subject
1640,,,,24832,1,0.42166250650255316,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1641,,,,24828,5,1.9592339471523186,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1642,,,,24823,10,3.7721890923162773,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1643,,,,24818,15,5.338888482722636,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1644,,,,24813,20,6.562231194432444,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1645,,,,24803,30,8.335392639077678,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1646,,,,24793,40,5.018578373254847,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1647,,,,24783,50,3.692555020737048,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1648,,,,24773,60,2.955285101521903,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1649,,,,24763,70,2.7301059863342925,Category,,,Feature,,,,,,,,,,,,,,,,Subject
1650,,,,27696,1,0.008577148993487577,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1651,,,,27692,5,0.04015537348536079,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1652,,,,27687,10,0.07506553868063716,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1653,,,,27682,15,0.10711912413052169,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1654,,,,27677,20,0.13422053247958246,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1655,,,,27667,30,0.16960320059313036,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1656,,,,27657,40,0.1574357848029479,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1657,,,,27647,50,0.13443116758045384,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1658,,,,27637,60,0.12909450514876125,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1659,,,,27627,70,0.1295928679575631,Category,,,,Feature,,,,,,,,,,,,,,,Subject
1660,,,,27696,1,0.3695886983351508,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1661,,,,27692,5,1.8471851132488595,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1662,,,,27687,10,3.6843044233986624,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1663,,,,27682,15,5.47194459270106,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1664,,,,27677,20,7.161456306045757,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1665,,,,27667,30,10.034228591586066,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1666,,,,27657,40,6.199032524165539,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1667,,,,27647,50,3.2703225795157245,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1668,,,,27637,60,1.6597999032884867,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1669,,,,27627,70,1.26385401967782,Category,,,,,Feature,,,,,,,,,,,,,,Subject
1670,,,,27696,1,0.03183790115930916,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1671,,,,27692,5,0.12544314205211315,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1672,,,,27687,10,0.1958262980661335,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1673,,,,27682,15,0.23251918431155935,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1674,,,,27677,20,0.24936270946032196,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1675,,,,27667,30,0.27460101803026127,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1676,,,,27657,40,0.18428823292100985,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1677,,,,27647,50,0.173871709521681,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1678,,,,27637,60,0.176621677759129,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1679,,,,27627,70,0.17871857484503992,Category,,,,,,Feature,,,,,,,,,,,,,Subject
1680,,,,27696,1,0.01079481392894261,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1681,,,,27692,5,0.05110781129883542,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1682,,,,27687,10,0.09954582211776726,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1683,,,,27682,15,0.1452238513602203,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1684,,,,27677,20,0.18608194073444162,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1685,,,,27667,30,0.26425838629802106,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1686,,,,27657,40,0.2975499009549723,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1687,,,,27647,50,0.3174158822843016,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1688,,,,27637,60,0.3374499392518797,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1689,,,,27627,70,0.34240587828565405,Category,,,,,,,Feature,,,,,,,,,,,,Subject
1690,,,,27696,1,0.007818256802754239,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1691,,,,27692,5,0.03694175408601113,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1692,,,,27687,10,0.07069572250201211,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1693,,,,27682,15,0.10280067374446461,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1694,,,,27677,20,0.1326280211808338,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1695,,,,27667,30,0.1837585124514215,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1696,,,,27657,40,0.2061716219658721,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1697,,,,27647,50,0.22270005657646094,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1698,,,,27637,60,0.23241344574281614,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1699,,,,27627,70,0.2349499678016122,Category,,,,,,,,Feature,,,,,,,,,,,Subject
1700,,,,27696,1,0.11874974808921548,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1701,,,,27692,5,0.5424279548011834,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1702,,,,27687,10,1.0431596047704434,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1703,,,,27682,15,1.5135762037016947,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1704,,,,27677,20,1.9662862006241937,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1705,,,,27667,30,2.829637268397317,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1706,,,,27657,40,2.9348502195805626,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1707,,,,27647,50,2.9218761764642953,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1708,,,,27637,60,2.8559701880381847,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1709,,,,27627,70,2.8180971797378547,Category,,,,,,,,,Feature,,,,,,,,,,Subject
1710,,,,27696,1,0.11874974808921548,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1711,,,,27692,5,0.5424279548011834,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1712,,,,27687,10,1.0431596047704434,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1713,,,,27682,15,1.5135762037016947,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1714,,,,27677,20,1.9662862006241937,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1715,,,,27667,30,2.829637268397317,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1716,,,,27657,40,2.9348502195805626,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1717,,,,27647,50,2.9218761764642953,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1718,,,,27637,60,2.8559701880381847,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1719,,,,27627,70,2.8180971797378547,Category,,,,,,,,,,Feature,,,,,,,,,Subject
1720,,,,27696,1,0.022614573407766052,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1721,,,,27692,5,0.08563934700354779,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1722,,,,27687,10,0.14594266627418206,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1723,,,,27682,15,0.19536855634041925,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1724,,,,27677,20,0.23871228448852155,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1725,,,,27667,30,0.3125325303001222,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1726,,,,27657,40,0.3090062398162394,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1727,,,,27647,50,0.3141244403480561,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1728,,,,27637,60,0.3245279618761739,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1729,,,,27627,70,0.3296043540598002,Category,,,,,,,,,,,Feature,,,,,,,,Subject
1730,,,,27696,1,0.007434541051173288,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1731,,,,27692,5,0.03518400661002764,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1732,,,,27687,10,0.061984948794859336,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1733,,,,27682,15,0.0859531619790527,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1734,,,,27677,20,0.10637189361458542,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1735,,,,27667,30,0.1406991368774573,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1736,,,,27657,40,0.14470310303248107,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1737,,,,27647,50,0.15191907498632728,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1738,,,,27637,60,0.1540725404526275,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1739,,,,27627,70,0.15174598029895395,,Feature,,,,,,,,,,,Category,,,,,,,Subject
1740,,,,27696,1,0.006264193965829098,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1741,,,,27692,5,0.029098741573626616,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1742,,,,27687,10,0.05382055344142457,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1743,,,,27682,15,0.07637286085967272,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1744,,,,27677,20,0.09637261145576428,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1745,,,,27667,30,0.1285973336562317,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1746,,,,27657,40,0.13748834115827557,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1747,,,,27647,50,0.14418525388179376,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1748,,,,27637,60,0.14579695333107343,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1749,,,,27627,70,0.14180998645635481,,,Feature,,,,,,,,,,Category,,,,,,,Subject
1750,,,,27696,1,0.8046304284692766,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1751,,,,27692,5,4.013338852223834,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1752,,,,27687,10,7.994476438081004,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1753,,,,27682,15,11.524885220434042,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1754,,,,27677,20,13.632215207547171,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1755,,,,27667,30,14.674309512700566,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1756,,,,27657,40,1.7752623801631446,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1757,,,,27647,50,0.24954639908719836,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1758,,,,27637,60,0.048636672283628536,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1759,,,,27627,70,0.028138095014570395,,,,Feature,,,,,,,,,Category,,,,,,,Subject
1760,,,,27696,1,0.3576883583546492,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1761,,,,27692,5,1.7864471487465818,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1762,,,,27687,10,3.5573021919979886,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1763,,,,27682,15,5.279167303375611,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1764,,,,27677,20,6.882102216291736,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1765,,,,27667,30,9.568930144023549,,,,,Feature,,,,,,,,Category,,,,,,,Subject
1766,,,,27657,40,6.140466318144337,,,,,Feature,,,,,,,,Category,,,,,,,Subject
